"TOA5","P304_B","CR1000","19892","CR1000.Std.32.05","CPU:SierraCZ_P304B_20220506.CR1","54211","Sap_Flow_P304B"
"TIMESTAMP","RECORD","Batt_volt","PTemp","TotalSapFlow_a","Vh_Outer_a","Vh_Inner_a","Alpha_Outer_a","Alpha_Inner_a","Beta_Outer_a","Beta_Inner_a","Tmax_Outer_a","Tmax_Inner_a","TotalSapFlow_b","Vh_Outer_b","Vh_Inner_b","Alpha_Outer_b","Alpha_Inner_b","Beta_Outer_b","Beta_Inner_b","Tmax_Outer_b","Tmax_Inner_b","TotalSapFlow_c","Vh_Outer_c","Vh_Inner_c","Alpha_Outer_c","Alpha_Inner_c","Beta_Outer_c","Beta_Inner_c","Tmax_Outer_c","Tmax_Inner_c","TotalSapFlow_d","Vh_Outer_d","Vh_Inner_d","Alpha_Outer_d","Alpha_Inner_d","Beta_Outer_d","Beta_Inner_d","Tmax_Outer_d","Tmax_Inner_d"
"TS","RN","","","L/hr","cm/hr","cm/hr","","","","","secs","secs","L/hr","cm/hr","cm/hr","","","","","secs","secs","L/hr","cm/hr","cm/hr","","","","","secs","secs","L/hr","cm/hr","cm/hr","","","","","secs","secs"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-06-11 18:00:00",2806,13.4,24.25,-6.032,-14.56,-99,-1.34177,-99,-1.89616,-3.51992,31.624,31.261,3.482,0.54,8.44,0.04939,0.77783,0.0379,0.69956,55.337,39.892,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 18:15:00",2807,13.37,24.01,-1.12,-0.88,-1.96,-0.08175,-0.18123,-0.80997,-1.37889,33.711,57.272,3.342,0.49,8.13,0.04508,0.74921,0.03598,0.66704,54.454,38.853,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 18:30:00",2808,13.34,23.72,-4.313,-10.41,-99,-0.95957,-99,-1.53416,-1.70288,33.552,33.449,3.202,0.44,7.82,0.0405,0.71993,0.02908,0.6382,55.515,39.908,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 18:45:00",2809,13.31,23.41,-9.568,-10.03,-14.02,-0.92473,-1.29245,-1.98872,-2.26159,35.318,37.29,3.008,0.41,7.35,0.0379,0.6771,0.02656,0.60921,54.017,39.653,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 19:00:00",2810,13.27,23.04,-4.112,-4.29,-6.05,-0.39615,-0.55797,-99,-99,-99,-99,2.887,0.36,7.09,0.03329,0.6531,0.02196,0.58452,53.849,39.647,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 19:15:00",2811,13.25,22.61,1.048,1.41,1.2,0.12946,0.1105,-1.10181,-1.39896,24.735,23.958,2.74,0.36,6.71,0.03354,0.61786,0.02219,0.55182,54.806,38.521,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 19:30:00",2812,13.22,22.11,4.738,4.13,7.84,0.38048,0.72181,0.0617,0.03614,17.996,32.84,2.501,0.25,6.21,0.02346,0.57186,0.0174,0.51249,53.722,39.1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 19:45:00",2813,13.18,21.59,2.136,1.93,3.46,0.17825,0.31844,0.18698,-99,68.617,76.819,2.237,0.2,5.58,0.01858,0.5138,0.01258,0.46747,52.072,38.534,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 20:00:00",2814,13.16,20.99,4.385,1.88,9.34,0.17348,0.86017,0.60034,0.6478,16.652,14.473,2.029,0.09,5.16,0.008,0.47489,0.00763,0.42268,52.23,39.103,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 20:15:00",2815,13.13,20.34,1.369,1.05,2.42,0.0966,0.22312,0.42175,0.4142,22.524,19.512,1.785,0.06,4.56,0.0053,0.41968,0.0025,0.38802,52.805,38.587,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 20:30:00",2816,13.12,19.65,1.479,3.57,-99,0.32902,-99,0.65487,0.96367,20.914,18.317,1.58,0.03,4.06,0.00266,0.3738,0.00506,0.34092,52.934,38.451,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 20:45:00",2817,13.1,19,7.925,3.79,16.46,0.34954,1.51636,0.75027,0.81091,19.773,26.318,1.371,0,3.55,0,0.32738,0,0.31041,53.041,38.817,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 21:00:00",2818,13.1,18.48,0.65,1.14,0.46,0.10456,0.0424,0.32896,-99,18.324,43.828,1.251,0,3.24,0,0.2986,0,0.28956,54.387,38.346,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 21:15:00",2819,13.09,18.02,2.673,6.45,-99,0.59406,-99,0.4441,0.18752,18.224,21.705,1.15,-0.02,3,-0.00267,0.27669,-0.00255,0.26781,53.816,38.605,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 21:30:00",2820,13.08,17.64,0.742,0.98,0.87,0.09055,0.08002,0.11504,-99,43.41,-99,1.052,-0.07,2.8,-0.00781,0.25802,-0.00749,0.25834,54.441,38.4,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 21:45:00",2821,13.07,17.31,1.214,2.93,-99,0.27008,-99,-99,-99,-99,-99,0.983,-0.05,2.6,-0.00517,0.23994,-0.00747,0.24141,54.284,38.398,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 22:00:00",2822,13.07,17.09,0.696,1,0.73,0.09258,0.06754,-99,-99,-99,-99,0.94,-0.07,2.51,-0.00773,0.23148,-0.00989,0.2341,54.039,39.238,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 22:15:00",2823,13.06,16.94,-99,-99,-99,-99,-99,-0.01115,0.0353,29.337,29.389,0.859,-0.07,2.3,-0.00773,0.2123,-0.00989,0.21441,54.877,38.569,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 22:30:00",2824,13.06,16.79,-99,-99,-99,-99,-99,-99,-99,19.205,-99,0.82,-0.1,2.23,-0.01033,0.20558,-0.00745,0.21441,53.878,38.56,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 22:45:00",2825,13.06,16.66,95.908,-99,248.41,-99,-99,0.72288,1.74645,25.749,10.269,0.758,-0.22,2.2,-0.02073,0.20292,-0.01989,0.21219,54.744,38.863,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 23:00:00",2826,13.05,16.51,1.782,4.3,-99,0.39612,-99,0.5099,-0.01981,14.378,8.299,0.817,-0.05,2.17,-0.00523,0.19952,-0.00751,0.21286,53.908,37.61,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 23:15:00",2827,13.04,16.36,0.924,1.42,0.87,0.13112,0.08052,0.11656,0.11831,10.896,8.715,0.789,-0.1,2.15,-0.01027,0.19804,-0.00987,0.20922,54.064,37.924,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 23:30:00",2828,13.04,16.27,0.62,0.9,0.64,0.08252,0.05873,0.06804,0.04731,71.005,71.057,0.8,-0.1,2.18,-0.01041,0.20066,-0.00999,0.20556,54.55,37.417,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-11 23:45:00",2829,13.04,16.19,0.639,0.75,0.85,0.06911,0.07842,-99,-99,19.215,-99,0.773,-0.1,2.11,-0.01041,0.19467,-0.01001,0.2026,53.932,37.212,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 00:00:00",2830,13.02,16.09,0.407,0.46,0.56,0.0427,0.05124,0.1914,0.09134,27.688,32.988,0.768,-0.13,2.13,-0.01293,0.19654,-0.01243,0.20492,53.626,38.827,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 00:15:00",2831,13.02,16.02,5.843,14.1,-99,1.29929,-99,0.50492,0.29456,17.867,30.497,0.791,-0.16,2.22,-0.01593,0.2045,-0.01527,0.20398,52.809,39.255,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 00:30:00",2832,13.01,15.87,0.203,0.62,-0.14,0.05743,-0.01343,-0.00999,0.01942,38.967,39.124,0.753,-0.13,2.09,-0.01313,0.19271,-0.01001,0.20032,53.425,39.351,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 00:45:00",2833,13.01,15.7,0.273,0.93,-0.29,0.0855,-0.02789,-0.02025,-0.02619,25.037,24.933,0.772,-0.16,2.17,-0.01595,0.2003,-0.01527,0.2106,53.992,37.687,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 01:00:00",2834,13,15.51,-99,-99,-99,-99,-99,0.32947,-99,31.49,51.189,0.797,-0.07,2.14,-0.00781,0.19684,-0.01001,0.2076,54.894,39.566,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 01:15:00",2835,13,15.36,0.378,0.52,0.42,0.048,0.03898,0.02385,0.0325,62.832,62.728,0.742,-0.1,2.03,-0.01031,0.1871,-0.01243,0.20328,55.304,37.905,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 01:30:00",2836,13,15.26,0.006,0.22,-0.22,0.02016,-0.02089,-0.02407,0.00268,37.583,37.479,0.786,-0.07,2.11,-0.00779,0.19467,-0.00501,0.20328,54.064,38.427,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 01:45:00",2837,12.99,15.17,0.398,1.1,-0.15,0.10146,-0.01487,0.07162,0,46.327,46.224,0.773,-0.1,2.11,-0.01039,0.19467,-0.01247,0.20328,54.282,38.798,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 02:00:00",2838,12.99,15.09,-99,-99,-99,-99,-99,-99,-99,19.169,-99,0.748,-0.16,2.11,-0.01545,0.19392,-0.01493,0.20328,53.497,38.848,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 02:15:00",2839,12.98,15.07,0.067,-0.24,0.43,-0.02285,0.03918,-0.05545,0.00738,72.826,73.138,0.786,-0.07,2.11,-0.00781,0.19467,-0.00503,0.20398,53.739,38.678,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 02:30:00",2840,12.98,15.04,-99,-99,-99,-99,-99,-99,-99,18.186,-99,0.77,-0.07,2.07,-0.00781,0.19052,-0.01249,0.20032,54.064,38.323,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 02:45:00",2841,12.98,15.04,-99,-99,-99,-99,-99,0.14953,-99,55.447,55.499,0.753,-0.13,2.09,-0.01329,0.19271,-0.01527,0.20534,52.766,39.36,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 03:00:00",2842,12.97,14.97,-0.173,-0.27,-0.16,-0.02569,-0.01575,-0.03551,-0.00605,64.453,64.349,0.758,-0.08,2.05,-0.00795,0.18854,-0.01009,0.19803,55.063,38.904,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 03:15:00",2843,12.97,14.85,-99,-99,-99,-99,-99,0.19752,0.14883,16.677,16.573,0.706,-0.16,2,-0.01555,0.18438,-0.01249,0.19139,54.257,39.187,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 03:30:00",2844,12.97,14.78,0.08,0.51,-0.34,0.04691,-0.03267,0.06588,0.02866,47.315,49.134,0.703,-0.13,1.96,-0.01303,0.18024,-0.01001,0.19498,54.226,38.904,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 03:45:00",2845,12.96,14.71,0.413,0.14,0.92,0.0132,0.08498,0.11776,0.05436,30.987,31.3,0.731,-0.1,2,-0.01045,0.18438,-0.01011,0.19803,54.438,38.125,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 04:00:00",2846,12.96,14.64,-99,-99,-99,-99,-99,0.36922,0.35548,20.05,9.965,0.69,-0.19,1.99,-0.01827,0.18368,-0.01755,0.19438,54.143,39.227,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 04:15:00",2847,12.96,14.56,-0.1,-0.3,0.06,-0.02845,0.00584,-0.02887,0.02166,66.753,67.896,0.715,-0.1,1.96,-0.01041,0.18024,-0.01249,0.19498,54.604,39.535,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 04:30:00",2848,12.95,14.52,-99,-99,-99,-99,-99,0.25937,0.16814,44.711,47.362,0.758,-0.08,2.05,-0.00799,0.18854,-0.00761,0.20165,53.033,38.12,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 04:45:00",2849,12.95,14.42,0.605,0.91,0.59,0.08388,0.05428,-99,-99,-99,-99,0.765,-0.1,2.09,-0.01053,0.19271,-0.01009,0.20232,53.765,38.02,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 05:00:00",2850,12.95,14.3,0.079,1.43,-1.33,0.13194,-0.12327,-0.01685,0.01113,40.188,40.24,0.731,-0.1,2,-0.01043,0.18438,-0.01255,0.19864,53.812,38.173,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 05:15:00",2851,12.95,14.23,0.226,0.47,0.08,0.04332,0.00702,0.26868,0.14832,23.545,23.858,0.702,-0.16,1.99,-0.01545,0.183,-0.01737,0.19438,54.947,39.464,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 05:30:00",2852,12.95,14.23,2.366,5.71,-99,0.52608,-99,0.33785,0.31974,16.628,15.691,0.724,-0.19,2.08,-0.01835,0.19198,-0.01771,0.19864,53.296,38.801,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 05:45:00",2853,12.94,14.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.772,-0.13,2.14,-0.01325,0.19684,-0.01017,0.206,53.864,39.212,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 06:00:00",2854,12.94,14.09,2.702,6.52,-99,0.60076,-99,0.17806,-0.09699,17.772,5.186,0.991,-0.05,2.62,-0.00527,0.24178,-0.00505,0.24542,53.832,38.497,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 06:15:00",2855,12.94,14.01,2.366,2.7,3.23,0.24834,0.2978,0.3662,0.21608,21.726,26.461,1.277,-0.05,3.36,-0.00517,0.30959,-0.00751,0.30492,55.169,39.265,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 06:30:00",2856,12.94,13.97,88.043,-99,228.04,-99,-99,0.61195,1.52517,19.538,10.956,1.44,-0.02,3.75,-0.00259,0.34538,-0.00245,0.33256,54.205,40.391,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 06:45:00",2857,12.95,13.94,-99,-99,-99,-99,-99,0.76847,0.41838,7.267,6.747,1.546,0.06,3.94,0.00512,0.3625,0.00251,0.34874,55.362,40.712,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 07:00:00",2858,12.95,13.99,1.057,1.34,1.3,0.12326,0.11972,-99,-99,-99,-99,1.59,0.11,4,0.0102,0.36872,0.00737,0.35707,55.12,41.713,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 07:15:00",2859,12.99,14.13,0.858,2.07,-99,0.19057,-99,-0.12823,0.0187,70.077,21.606,1.659,0.08,4.21,0.0075,0.38746,0.00724,0.3695,55.096,40.034,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 07:30:00",2860,13.02,14.37,-99,-99,-99,-99,-99,0.01293,-0.19001,28.542,41.731,1.795,0.13,4.51,0.01195,0.41586,0.00933,0.40146,57.845,40.549,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 07:45:00",2861,13.06,14.8,-1.476,-2.11,-1.56,-0.19527,-0.14449,-0.17331,-99,76.31,-99,2.074,0.57,4.76,0.05294,0.4389,-99,0.43154,-99,42.871,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 08:00:00",2862,13.24,15.58,-99,-99,-99,-99,-99,-0.24947,-0.26601,35.01,32.263,2.082,0.03,5.36,0.00262,0.49393,0,0.48308,53.764,41.05,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 08:15:00",2863,13.25,16.19,-99,-99,-99,-99,-99,0.39044,0.14385,8.438,3.202,2.311,0.21,5.76,0.01908,0.53062,-99,0.5164,-99,40.227,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 08:30:00",2864,13.49,16.74,-99,-99,-99,-99,-99,-1.86532,-2.19967,24.266,36.044,2.115,0.24,5.22,0.02165,0.4812,0.01904,0.50744,58.113,45.823,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 08:45:00",2865,13.73,17.44,-4.092,-4.53,-5.74,-0.41781,-0.53013,-99,-99,-99,-99,2.432,-0.02,6.32,-0.00255,0.5819,-0.00239,0.56558,54.296,40.5,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 09:00:00",2866,14.29,18.38,-0.3,0,-0.78,-0.00057,-0.07259,-0.11613,-0.08849,48.958,49.942,2.542,0.48,6.07,0.0446,0.55913,-99,0.58745,-99,44.328,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 09:15:00",2867,14.24,21.29,-99,-99,-99,-99,-99,-1.24769,-1.14649,14.481,14.533,2.461,0.19,6.17,0.0177,0.56835,0.01348,0.5967,58.571,42.078,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 09:30:00",2868,14.13,23.81,0.577,1.56,-0.18,0.14328,-0.01789,-0.39571,-0.27251,53.333,54.058,2.849,0.54,6.8,0.0495,0.62687,0.04764,0.64895,54.454,41.924,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 09:45:00",2869,14.08,25.52,-7.323,-7.11,-11.34,-0.65573,-1.04521,-0.12183,-0.12001,49.331,49.641,3.26,0.17,8.26,0.01558,0.76075,0.00956,0.68712,49.871,38.317,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 10:00:00",2870,13.91,26.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.487,0.72,8.26,0.06666,0.76051,0.0527,0.70682,57.51,39.855,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 10:15:00",2871,13.74,26.93,-99,-99,-99,-99,-99,-0.40399,-0.36985,8.168,8.22,3.278,0.56,7.89,0.05198,0.72695,0.04556,0.71463,64.058,40.373,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 10:30:00",2872,13.62,27.88,-99,-99,-99,-99,-99,-0.04943,-99,64.135,64.289,3.211,0.78,7.48,0.07226,0.68873,0.06911,0.69702,59.481,41.339,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 10:45:00",2873,13.58,28.66,-3.082,-3.9,-3.8,-0.36035,-0.35081,-0.59017,-0.65239,39.909,40.22,3.32,0.25,8.33,0.02334,0.76779,0.02955,0.7142,52.345,38.182,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 11:00:00",2874,13.58,29.08,-99,-99,-99,-99,-99,-0.36667,-0.91105,17.23,20.854,3.713,0.93,8.62,0.08574,0.79401,0.06448,0.71445,56.676,38.365,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 11:15:00",2875,13.58,28.99,-99,-99,-99,-99,-99,-1.71876,-99,37.462,-99,3.405,0.39,8.4,0.0359,0.77398,0.02762,0.70981,55.021,39.593,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 11:30:00",2876,13.58,28.4,-3.795,-4,-5.54,-0.36923,-0.51139,-0.99081,-1.19681,38.867,39.437,3.404,0.38,8.41,0.03533,0.77443,0.02654,0.69102,53.113,38.524,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 11:45:00",2877,13.61,27.59,0.937,1.18,1.16,0.10863,0.10695,0.07284,0.02528,15.598,15.079,3.621,0.53,8.81,0.04878,0.81158,0.03781,0.72089,52.473,39.119,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 12:00:00",2878,13.61,27.18,1.919,4.63,-99,0.4262,-99,0.43961,0.93037,48.988,49.299,3.413,0.55,8.25,0.05088,0.75965,0.0393,0.6806,53.798,38.78,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-12 12:15:00",2879,13.61,27.4,-3.007,-7.26,-99,-0.66993,-99,-99,-99,-99,-99,3.472,0.57,8.38,0.05238,0.77238,0.03416,0.69942,54.686,38.835,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
